time;Y
00:00,2;2,736095
00:00,2;2,744361
00:00,2;2,752807
00:00,2;2,761406
00:00,2;2,770129
00:00,2;2,778949
00:00,2;2,787836
00:00,2;2,796763
00:00,2;2,805701
00:00,2;2,814619
00:00,2;2,823491
00:00,2;2,832286
00:00,2;2,840976
00:00,2;2,849534
00:00,2;2,857932
00:00,2;2,866142
00:00,2;2,874138
00:00,2;2,881895
00:00,2;2,889386
00:00,2;2,896589
00:00,2;2,903479
00:00,2;2,910035
00:00,2;2,916235
00:00,2;2,92206
00:00,2;2,927491
00:00,2;2,932509
00:00,2;2,9371
00:00,2;2,941249
00:00,2;2,944942
00:00,2;2,948167
00:00,2;2,950915
00:00,2;2,953177
00:00,2;2,954944
00:00,2;2,956213
00:00,2;2,95698
00:00,2;2,957241
00:00,2;2,956996
00:00,2;2,956248
00:00,2;2,954997
00:00,2;2,953249
00:00,2;2,95101
00:00,2;2,948288
00:00,2;2,945091
00:00,2;2,94143
00:00,2;2,937317
00:00,2;2,932767
00:00,2;2,927795
00:00,2;2,922416
00:00,2;2,916649
00:00,2;2,910513
00:00,2;2,904029
00:00,2;2,897217
00:00,2;2,890101
00:00,2;2,882703
00:00,2;2,875049
00:00,2;2,867164
00:00,2;2,859074
00:00,2;2,850805
00:00,2;2,842384
00:00,2;2,833841
00:00,2;2,825202
00:00,2;2,816497
00:00,2;2,807754
00:00,2;2,799002
00:00,2;2,79027
00:00,2;2,781587
00:00,2;2,772981
00:00,2;2,764481
00:00,2;2,756115
00:00,2;2,747911
00:00,2;2,739896
00:00,2;2,732096
00:00,2;2,724537
00:00,2;2,717245
00:00,2;2,710242
00:00,2;2,703554
00:00,2;2,697201
00:00,2;2,691205
00:00,2;2,685586
00:00,2;2,680363
00:00,2;2,675553
00:00,2;2,671171
00:00,2;2,667234
00:00,2;2,663754
00:00,2;2,660742
00:00,2;2,65821
00:00,2;2,656165
00:00,2;2,654616
00:00,2;2,653566
00:00,2;2,653021
00:00,2;2,652982
00:00,2;2,653449
00:00,2;2,654423
00:00,2;2,6559
00:00,2;2,657875
00:00,2;2,660343
00:00,2;2,663296
00:00,2;2,666725
00:00,2;2,670619
00:00,2;2,674965
00:00,2;2,679751
00:00,2;2,684961
00:00,2;2,690578
00:00,2;2,696584
00:00,2;2,702961
00:00,2;2,709688
00:00,2;2,716743
00:00,2;2,724104
00:00,2;2,731748
00:00,2;2,73965
00:00,2;2,747784
00:00,2;2,756125
00:00,2;2,764646
00:00,2;2,773319
00:00,2;2,782117
00:00,2;2,791011
00:00,2;2,799973
00:00,2;2,808975
00:00,2;2,817986
00:00,2;2,826979
00:00,2;2,835925
00:00,2;2,844794
00:00,2;2,853559
00:00,2;2,862191
00:00,2;2,870663
00:00,2;2,878947
00:00,2;2,887017
00:00,2;2,894848
00:00,2;2,902413
00:00,2;2,90969
00:00,2;2,916654
00:00,2;2,923283
00:00,2;2,929557
00:00,2;2,935455
00:00,2;2,940959
00:00,2;2,946052
00:00,2;2,950716
00:00,2;2,954938
00:00,2;2,958704
00:00,2;2,962003
00:00,2;2,964824
00:00,2;2,967158
00:00,2;2,968999
00:00,2;2,970341
00:00,2;2,97118
00:00,2;2,971514
00:00,2;2,971343
00:00,2;2,970667
00:00,2;2,969489
00:00,2;2,967814
00:00,2;2,965647
00:00,2;2,962997
00:00,2;2,959872
00:00,2;2,956284
00:00,2;2,952244
00:00,2;2,947766
00:00,2;2,942865
00:00,2;2,937559
00:00,2;2,931864
00:00,2;2,9258
00:00,2;2,919387
00:00,2;2,912647
00:00,2;2,905603
00:00,2;2,898277
00:00,2;2,890695
00:00,2;2,882881
00:00,2;2,874862
00:00,2;2,866664
00:00,2;2,858316
00:00,2;2,849843
00:00,2;2,841276
00:00,2;2,832642
00:00,2;2,82397
00:00,2;2,815289
00:00,2;2,806628
00:00,2;2,798015
00:00,2;2,78948
00:00,2;2,781051
00:00,2;2,772756
00:00,2;2,764622
00:00,2;2,756677
00:00,2;2,748948
00:00,2;2,741459
00:00,2;2,734237
00:00,2;2,727305
00:00,2;2,720687
00:00,2;2,714404
00:00,2;2,708478
00:00,2;2,702929
00:00,2;2,697775
00:00,2;2,693035
00:00,2;2,688723
00:00,2;2,684855
00:00,2;2,681445
00:00,2;2,678503
00:00,2;2,67604
00:00,2;2,674064
00:00,2;2,672584
00:00,2;2,671603
00:00,2;2,671127
00:00,2;2,671157
00:00,2;2,671693
00:00,2;2,672736
00:00,2;2,674281
00:00,2;2,676325
00:00,2;2,678862
00:00,2;2,681883
00:00,2;2,68538
00:00,2;2,689342
00:00,2;2,693757
00:00,2;2,698611
00:00,2;2,703889
00:00,2;2,709574
00:00,2;2,715648
00:00,2;2,722093
00:00,2;2,728887
00:00,2;2,73601
00:00,2;2,743439
00:00,2;2,75115
00:00,2;2,759119
00:00,2;2,767321
00:00,2;2,775729
00:00,2;2,784317
00:00,2;2,793057
00:00,2;2,801922
00:00,2;2,810883
00:00,2;2,819912
00:00,2;2,82898
00:00,2;2,838058
00:00,2;2,847118
00:00,2;2,85613
00:00,2;2,865066
00:00,2;2,873897
00:00,2;2,882595
00:00,2;2,891133
00:00,2;2,899483
00:00,2;2,907619
00:00,2;2,915515
00:00,2;2,923146
00:00,2;2,930488
00:00,2;2,937518
00:00,2;2,944213
00:00,2;2,950552
00:00,2;2,956516
00:00,2;2,962085
00:00,2;2,967242
00:00,2;2,971972
00:00,2;2,976258
00:00,2;2,980089
00:00,2;2,983453
00:00,2;2,986338
00:00,2;2,988737
00:00,2;2,990642
00:00,2;2,992049
00:00,2;2,992952
00:00,2;2,99335
00:00,2;2,993243
00:00,2;2,99263
00:00,2;2,991517
00:00,2;2,989905
00:00,2;2,987802
00:00,2;2,985216
00:00,2;2,982154
00:00,2;2,978629
00:00,2;2,974652
00:00,2;2,970237
00:00,2;2,9654
00:00,2;2,960156
00:00,2;2,954524
00:00,2;2,948523
00:00,2;2,942173
00:00,2;2,935496
00:00,2;2,928514
00:00,2;2,92125
00:00,2;2,91373
00:00,2;2,905979
00:00,2;2,898022
00:00,2;2,889886
00:00,2;2,881599
00:00,2;2,873189
00:00,2;2,864683
00:00,2;2,85611
00:00,2;2,8475
00:00,2;2,83888
00:00,2;2,83028
00:00,2;2,821729
00:00,2;2,813255
00:00,2;2,804886
00:00,2;2,796652
00:00,2;2,788579
00:00,2;2,780695
00:00,2;2,773026
00:00,2;2,765598
00:00,2;2,758436
00:00,2;2,751564
00:00,2;2,745006
00:00,2;2,738783
00:00,2;2,732917
00:00,2;2,727427
00:00,2;2,722334
00:00,2;2,717652
00:00,2;2,7134
00:00,2;2,709592
00:00,2;2,70624
00:00,2;2,703357
00:00,2;2,700953
00:00,2;2,699037
00:00,2;2,697615
00:00,2;2,696693
00:00,2;2,696275
00:00,2;2,696364
00:00,2;2,696959
00:00,2;2,698059
00:00,2;2,699663
00:00,2;2,701765
00:00,2;2,704359
00:00,2;2,707438
00:00,2;2,710993
00:00,2;2,715013
00:00,2;2,719485
00:00,2;2,724396
00:00,2;2,729731
00:00,2;2,735473
00:00,2;2,741605
00:00,2;2,748106
00:00,2;2,754958
00:00,2;2,762137
00:00,2;2,769623
00:00,2;2,77739
00:00,2;2,785416
00:00,2;2,793673
00:00,2;2,802137
00:00,2;2,810781
00:00,2;2,819577
00:00,2;2,828498
00:00,2;2,837514
00:00,2;2,846599
00:00,2;2,855722
00:00,2;2,864856
00:00,2;2,873971
00:00,2;2,883038
00:00,2;2,892028
00:00,2;2,900914
00:00,2;2,909667
00:00,2;2,918259
00:00,2;2,926664
00:00,2;2,934854
00:00,2;2,942805
00:00,2;2,95049
00:00,2;2,957886
00:00,2;2,964969
00:00,2;2,971718
00:00,2;2,978111
00:00,2;2,984128
00:00,2;2,98975
00:00,2;2,994961
00:00,2;2,999743
00:00,2;3,004083
00:00,2;3,007967
00:00,2;3,011383
00:00,2;3,014321
00:00,2;3,016773
00:00,2;3,01873
00:00,2;3,020189
00:00,2;3,021144
00:00,2;3,021594
00:00,2;3,021539
00:00,2;3,020978
00:00,2;3,019916
00:00,2;3,018356
00:00,2;3,016304
00:00,2;3,013769
00:00,2;3,010759
00:00,2;3,007285
00:00,2;3,003359
00:00,2;2,998995
00:00,2;2,994208
00:00,2;2,989015
00:00,2;2,983433
00:00,2;2,977482
00:00,2;2,971182
00:00,2;2,964555
00:00,2;2,957623
00:00,2;2,950409
00:00,2;2,942939
00:00,2;2,935236
00:00,2;2,927329
00:00,2;2,919242
00:00,2;2,911004
00:00,2;2,902643
00:00,2;2,894186
00:00,2;2,885662
00:00,2;2,8771
00:00,2;2,868529
00:00,2;2,859977
00:00,2;2,851474
00:00,2;2,843048
00:00,2;2,834728
00:00,2;2,826541
00:00,2;2,818516
00:00,2;2,810679
00:00,2;2,803058
00:00,2;2,795677
00:00,2;2,788562
00:00,2;2,781737
00:00,2;2,775225
00:00,2;2,769049
00:00,2;2,76323
00:00,2;2,757787
00:00,2;2,75274
00:00,2;2,748105
00:00,2;2,743899
00:00,2;2,740136
00:00,2;2,73683
00:00,2;2,733993
00:00,2;2,731635
00:00,2;2,729764
00:00,2;2,728387
00:00,2;2,72751
00:00,2;2,727138
00:00,2;2,727271
00:00,2;2,72791
00:00,2;2,729056
00:00,2;2,730704
00:00,2;2,73285
00:00,2;2,735488
00:00,2;2,738612
00:00,2;2,74221
00:00,2;2,746274
00:00,2;2,75079
00:00,2;2,755744
00:00,2;2,761123
00:00,2;2,766908
00:00,2;2,773082
00:00,2;2,779627
00:00,2;2,786521
00:00,2;2,793743
00:00,2;2,801271
00:00,2;2,809081
00:00,2;2,817149
00:00,2;2,825449
00:00,2;2,833955
00:00,2;2,84264
00:00,2;2,851478
00:00,2;2,86044
00:00,2;2,869498
00:00,2;2,878624
00:00,2;2,887789
00:00,2;2,896963
00:00,2;2,906119
00:00,2;2,915226
00:00,2;2,924257
00:00,2;2,933184
00:00,2;2,941977
00:00,2;2,950609
00:00,2;2,959054
00:00,2;2,967284
00:00,2;2,975274
00:00,2;2,982999
00:00,2;2,990434
00:00,2;2,997557
00:00,2;3,004345
00:00,2;3,010777
00:00,2;3,016833
00:00,2;3,022494
00:00,2;3,027743
00:00,2;3,032564
00:00,2;3,036942
00:00,2;3,040864
00:00,2;3,044318
00:00,2;3,047294
00:00,2;3,049783
00:00,2;3,051778
00:00,2;3,053274
00:00,2;3,054267
00:00,2;3,054754
00:00,2;3,054736
00:00,2;3,054212
00:00,2;3,053186
00:00,2;3,051663
00:00,2;3,049648
00:00,2;3,047149
00:00,2;3,044175
00:00,2;3,040736
00:00,2;3,036846
00:00,2;3,032518
00:00,2;3,027767
00:00,2;3,022609
00:00,2;3,017062
00:00,2;3,011146
00:00,2;3,004882
00:00,2;2,998289
00:00,2;2,991391
00:00,2;2,984212
00:00,2;2,976776
00:00,2;2,969108
00:00,2;2,961235
00:00,2;2,953182
00:00,2;2,944978
00:00,2;2,93665
00:00,2;2,928226
00:00,2;2,919736
00:00,2;2,911207
00:00,2;2,902669
00:00,2;2,89415
00:00,2;2,885679
00:00,2;2,877286
00:00,2;2,868998
00:00,2;2,860844
00:00,2;2,852851
00:00,2;2,845046
00:00,2;2,837456
00:00,2;2,830107
00:00,2;2,823023
00:00,2;2,81623
00:00,2;2,809749
00:00,2;2,803604
00:00,2;2,797816
00:00,2;2,792404
00:00,2;2,787387
00:00,2;2,782782
00:00,2;2,778607
00:00,2;2,774874
00:00,2;2,771598
00:00,2;2,768791
00:00,2;2,766462
00:00,2;2,764621
00:00,2;2,763273
00:00,2;2,762426
00:00,2;2,762082
00:00,2;2,762244
00:00,2;2,762913
00:00,2;2,764087
00:00,2;2,765763
00:00,2;2,767937
00:00,2;2,770604
00:00,2;2,773755
00:00,2;2,777382
00:00,2;2,781473
00:00,2;2,786016
00:00,2;2,790998
00:00,2;2,796404
00:00,2;2,802216
00:00,2;2,808418
00:00,2;2,814989
00:00,2;2,821909
00:00,2;2,829158
00:00,2;2,836712
00:00,2;2,844549
00:00,2;2,852642
00:00,2;2,860968
00:00,2;2,8695
00:00,2;2,878211
00:00,2;2,887074
00:00,2;2,896061
00:00,2;2,905144
00:00,2;2,914295
00:00,2;2,923484
00:00,2;2,932683
00:00,2;2,941863
00:00,2;2,950995
00:00,2;2,96005
00:00,2;2,969
00:00,2;2,977817
00:00,2;2,986474
00:00,2;2,994942
00:00,2;3,003195
00:00,2;3,011208
00:00,2;3,018956
00:00,2;3,026414
00:00,2;3,03356
00:00,2;3,04037
00:00,2;3,046824
00:00,2;3,052902
00:00,2;3,058585
00:00,2;3,063857
00:00,2;3,068699
00:00,2;3,073099
00:00,2;3,077042
00:00,2;3,080518
00:00,2;3,083515
00:00,2;3,086025
00:00,2;3,088041
00:00,2;3,089557
00:00,2;3,09057
00:00,2;3,091078
00:00,2;3,091079
00:00,2;3,090576
00:00,2;3,08957
00:00,2;3,088066
00:00,2;3,086071
00:00,2;3,083591
00:00,2;3,080636
00:00,2;3,077217
00:00,2;3,073345
00:00,2;3,069036
00:00,2;3,064303
00:00,2;3,059163
00:00,2;3,053635
00:00,2;3,047737
00:00,2;3,04149
00:00,2;3,034916
00:00,2;3,028036
00:00,2;3,020874
00:00,2;3,013455
00:00,2;3,005804
00:00,2;2,997947
00:00,2;2,989912
00:00,2;2,981724
00:00,2;2,973413
00:00,2;2,965005
00:00,2;2,956531
00:00,2;2,948018
00:00,2;2,939495
00:00,2;2,930992
00:00,2;2,922537
00:00,2;2,914159
00:00,2;2,905887
00:00,2;2,897747
00:00,2;2,889769
00:00,2;2,881979
00:00,2;2,874403
00:00,2;2,867069
00:00,2;2,859999
00:00,2;2,85322
00:00,2;2,846753
00:00,2;2,840622
00:00,2;2,834847
00:00,2;2,829448
00:00,2;2,824444
00:00,2;2,819853
00:00,2;2,81569
00:00,2;2,811971
00:00,2;2,808707
00:00,2;2,805912
00:00,2;2,803596
00:00,2;2,801766
00:00,2;2,800431
00:00,2;2,799595
00:00,2;2,799263
00:00,2;2,799436
00:00,2;2,800116
00:00,2;2,801301
00:00,2;2,802988
00:00,2;2,805174
00:00,2;2,807851
00:00,2;2,811013
00:00,2;2,814649
00:00,2;2,818751
00:00,2;2,823304
00:00,2;2,828296
00:00,2;2,833711
00:00,2;2,839533
00:00,2;2,845743
00:00,2;2,852324
00:00,2;2,859253
00:00,2;2,866511
00:00,2;2,874074
00:00,2;2,881918
00:00,2;2,89002
00:00,2;2,898354
00:00,2;2,906894
00:00,2;2,915613
00:00,2;2,924483
00:00,2;2,933478
00:00,2;2,942569
00:00,2;2,951726
00:00,2;2,960923
00:00,2;2,970129
00:00,2;2,979315
00:00,2;2,988454
00:00,2;2,997515
00:00,2;3,006472
00:00,2;3,015295
00:00,2;3,023957
00:00,2;3,03243
00:00,2;3,040689
00:00,2;3,048708
00:00,2;3,056461
00:00,2;3,063924
00:00,2;3,071074
00:00,2;3,077889
00:00,2;3,084348
00:00,2;3,09043
00:00,2;3,096118
00:00,2;3,101393
00:00,2;3,10624
00:00,2;3,110643
00:00,2;3,11459
00:00,2;3,118069
00:00,2;3,121069
00:00,2;3,123582
00:00,2;3,125601
00:00,2;3,12712
00:00,2;3,128136
00:00,2;3,128646
00:00,2;3,128649
00:00,2;3,128148
00:00,2;3,127144
00:00,2;3,125642
00:00,2;3,123648
00:00,2;3,121169
00:00,2;3,118216
00:00,2;3,114798
00:00,2;3,110927
00:00,2;3,106618
00:00,2;3,101886
00:00,2;3,096747
00:00,2;3,091219
00:00,2;3,085321
00:00,2;3,079074
00:00,2;3,072499
00:00,2;3,065619
00:00,2;3,058456
00:00,2;3,051037
00:00,2;3,043385
00:00,2;3,035527
00:00,2;3,02749
00:00,2;3,019301
00:00,2;3,010988
00:00,2;3,002579
00:00,2;2,994103
00:00,2;2,985588
00:00,2;2,977063
00:00,2;2,968558
00:00,2;2,9601
00:00,2;2,951719
00:00,2;2,943444
00:00,2;2,935301
00:00,2;2,92732
00:00,2;2,919526
00:00,2;2,911947
00:00,2;2,904609
00:00,2;2,897536
00:00,2;2,890752
00:00,2;2,884282
00:00,2;2,878146
00:00,2;2,872366
00:00,2;2,866963
00:00,2;2,861954
00:00,2;2,857358
00:00,2;2,85319
00:00,2;2,849465
00:00,2;2,846196
00:00,2;2,843395
00:00,2;2,841073
00:00,2;2,839237
00:00,2;2,837896
00:00,2;2,837054
00:00,2;2,836715
00:00,2;2,836882
00:00,2;2,837555
00:00,2;2,838733
00:00,2;2,840413
00:00,2;2,842591
00:00,2;2,845261
00:00,2;2,848415
00:00,2;2,852044
00:00,2;2,856137
00:00,2;2,860682
00:00,2;2,865666
00:00,2;2,871072
00:00,2;2,876885
00:00,2;2,883087
00:00,2;2,889659
00:00,2;2,896579
00:00,2;2,903827
00:00,2;2,911381
00:00,2;2,919216
00:00,2;2,927308
00:00,2;2,935632
00:00,2;2,944161
00:00,2;2,95287
00:00,2;2,96173
00:00,2;2,970714
00:00,2;2,979794
00:00,2;2,988941
00:00,2;2,998126
00:00,2;3,007321
00:00,2;3,016496
00:00,2;3,025623
00:00,2;3,034673
00:00,2;3,043617
00:00,2;3,052428
00:00,2;3,061078
00:00,2;3,069539
00:00,2;3,077786
00:00,2;3,085791
00:00,2;3,093531
00:00,2;3,100982
00:00,2;3,108119
00:00,2;3,11492
00:00,2;3,121365
00:00,2;3,127434
00:00,2;3,133108
00:00,2;3,138369
00:00,2;3,143201
00:00,2;3,14759
00:00,2;3,151523
00:00,2;3,154987
00:00,2;3,157972
00:00,2;3,16047
00:00,2;3,162474
00:00,2;3,163978
00:00,2;3,164978
00:00,2;3,165472
00:00,2;3,16546
00:00,2;3,164943
00:00,2;3,163923
00:00,2;3,162405
00:00,2;3,160394
00:00,2;3,157899
00:00,2;3,154929
00:00,2;3,151493
00:00,2;3,147606
00:00,2;3,14328
00:00,2;3,13853
00:00,2;3,133374
00:00,2;3,127828
00:00,2;3,121912
00:00,2;3,115647
00:00,2;3,109054
00:00,2;3,102155
00:00,2;3,094974
00:00,2;3,087536
00:00,2;3,079865
00:00,2;3,071988
00:00,2;3,063932
00:00,2;3,055724
00:00,2;3,047391
00:00,2;3,038963
00:00,2;3,030467
00:00,2;3,021932
00:00,2;3,013387
00:00,2;3,004861
00:00,2;2,996383
00:00,2;0,468947
00:00,2;0,460651
00:00,2;0,452487
00:00,2;0,444485
00:00,2;0,43667
00:00,2;0,42907
00:00,2;0,421709
00:00,2;0,414615
00:00,2;0,407809
00:00,2;0,401316
00:00,2;0,395159
00:00,2;0,389357
00:00,2;0,383931
00:00,2;0,378899
00:00,2;0,37428
00:00,2;0,370089
00:00,2;0,366341
00:00,2;0,363049
00:00,2;0,360225
00:00,2;0,357879
00:00,2;0,356019
00:00,2;0,354654
00:00,2;0,353788
00:00,2;0,353425
00:00,2;0,353567
00:00,2;0,354216
00:00,2;0,355369
00:00,2;0,357024
00:00,2;0,359177
00:00,2;0,361822
00:00,2;0,36495
00:00,2;0,368554
00:00,2;0,372621
00:00,2;0,377141
00:00,2;0,382098
00:00,2;0,387479
00:00,2;0,393266
00:00,2;0,399441
00:00,2;0,405986
00:00,2;0,41288
00:00,2;0,420101
00:00,2;0,427627
00:00,2;0,435435
00:00,2;0,4435
00:00,2;0,451796
00:00,2;0,460298
00:00,2;0,468979
00:00,2;0,477811
00:00,2;0,486767
00:00,2;0,495819
00:00,2;0,504937
00:00,2;0,514094
00:00,2;0,52326
00:00,2;0,532406
00:00,2;0,541504
00:00,2;0,550524
00:00,2;0,55944
00:00,2;0,568221
00:00,2;0,576841
00:00,2;0,585272
00:00,2;0,593489
00:00,2;0,601465
00:00,2;0,609174
00:00,2;0,616594
00:00,2;0,623701
00:00,2;0,630472
00:00,2;0,636886
00:00,2;0,642924
00:00,2;0,648566
00:00,2;0,653796
00:00,2;0,658597
00:00,2;0,662954
00:00,2;0,666855
00:00,2;0,670287
00:00,2;0,67324
00:00,2;0,675706
00:00,2;0,677677
00:00,2;0,679149
00:00,2;0,680116
00:00,2;0,680578
00:00,2;0,680532
00:00,2;0,679982
00:00,2;0,678929
00:00,2;0,677377
00:00,2;0,675333
00:00,2;0,672804
00:00,2;0,6698
00:00,2;0,66633
00:00,2;0,662409
00:00,2;0,658048
00:00,2;0,653264
00:00,2;0,648073
00:00,2;0,642493
00:00,2;0,636542
00:00,2;0,630242
00:00,2;0,623613
00:00,2;0,616679
00:00,2;0,609463
00:00,2;0,601989
00:00,2;0,594282
00:00,2;0,58637
00:00,2;0,578277
00:00,2;0,570033
00:00,2;0,561664
00:00,2;0,553199
00:00,2;0,544666
00:00,2;0,536094
00:00,2;0,527512
00:00,2;0,518949
00:00,2;0,510434
00:00,2;0,501995
00:00,2;0,493661
00:00,2;0,48546
00:00,2;0,47742
00:00,2;0,469567
00:00,2;0,461928
00:00,2;0,45453
00:00,2;0,447397
00:00,2;0,440553
00:00,2;0,434021
00:00,2;0,427825
00:00,2;0,421984
00:00,2;0,416519
00:00,2;0,411448
00:00,2;0,406789
00:00,2;0,402559
00:00,2;0,398771
00:00,2;0,395439
00:00,2;0,392575
00:00,2;0,390189
00:00,2;0,388289
00:00,2;0,386883
00:00,2;0,385976
00:00,2;0,385573
00:00,2;0,385674
00:00,2;0,386282
00:00,2;0,387394
00:00,2;0,389008
00:00,2;0,391119
00:00,2;0,393722
00:00,2;0,396809
00:00,2;0,400371
00:00,2;0,404397
00:00,2;0,408874
00:00,2;0,413789
00:00,2;0,419127
00:00,2;0,424872
00:00,2;0,431004
00:00,2;0,437506
00:00,2;0,444357
00:00,2;0,451536
00:00,2;0,459019
00:00,2;0,466783
00:00,2;0,474804
00:00,2;0,483057
00:00,2;0,491515
00:00,2;0,500152
00:00,2;0,50894
00:00,2;0,517852
00:00,2;0,526859
00:00,2;0,535933
00:00,2;0,545045
00:00,2;0,554167
00:00,2;0,563268
00:00,2;0,572321
00:00,2;0,581296
00:00,2;0,590166
00:00,2;0,598902
00:00,2;0,607477
00:00,2;0,615863
00:00,2;0,624033
00:00,2;0,631963
00:00,2;0,639627
00:00,2;0,647
00:00,2;0,65406
00:00,2;0,660785
00:00,2;0,667152
00:00,2;0,673143
00:00,2;0,678739
00:00,2;0,683922
00:00,2;0,688676
00:00,2;0,692986
00:00,2;0,696839
00:00,2;0,700223
00:00,2;0,703129
00:00,2;0,705547
00:00,2;0,707471
00:00,2;0,708894
00:00,2;0,709813
00:00,2;0,710226
00:00,2;0,710133
00:00,2;0,709534
00:00,2;0,708432
00:00,2;0,706831
00:00,2;0,704738
00:00,2;0,70216
00:00,2;0,699107
00:00,2;0,695588
00:00,2;0,691617
00:00,2;0,687207
00:00,2;0,682373
00:00,2;0,677132
00:00,2;0,671502
00:00,2;0,665501
00:00,2;0,65915
00:00,2;0,652472
00:00,2;0,645487
00:00,2;0,63822
00:00,2;0,630695
00:00,2;0,622938
00:00,2;0,614974
00:00,2;0,606831
00:00,2;0,598535
00:00,2;0,590115
00:00,2;0,581598
00:00,2;0,573013
00:00,2;0,56439
00:00,2;0,555756
00:00,2;0,547141
00:00,2;0,538574
00:00,2;0,530083
00:00,2;0,521697
00:00,2;0,513443
00:00,2;0,50535
00:00,2;0,497444
00:00,2;0,489753
00:00,2;0,482302
00:00,2;0,475115
00:00,2;0,468218
00:00,2;0,461633
00:00,2;0,455383
00:00,2;0,449489
00:00,2;0,44397
00:00,2;0,438846
00:00,2;0,434133
00:00,2;0,429848
00:00,2;0,426006
00:00,2;0,42262
00:00,2;0,419701
00:00,2;0,417261
00:00,2;0,415306
00:00,2;0,413846
00:00,2;0,412884
00:00,2;0,412426
00:00,2;0,412472
00:00,2;0,413024
00:00,2;0,414081
00:00,2;0,415639
00:00,2;0,417695
00:00,2;0,420242
00:00,2;0,423274
00:00,2;0,426779
00:00,2;0,430749
00:00,2;0,43517
00:00,2;0,440029
00:00,2;0,445311
00:00,2;0,450999
00:00,2;0,457075
00:00,2;0,46352
00:00,2;0,470314
00:00,2;0,477435
00:00,2;0,484861
00:00,2;0,492568
00:00,2;0,500532
00:00,2;0,508728
00:00,2;0,517128
00:00,2;0,525707
00:00,2;0,534438
00:00,2;0,543292
00:00,2;0,552241
00:00,2;0,561257
00:00,2;0,570311
00:00,2;0,579374
00:00,2;0,588417
00:00,2;0,597411
00:00,2;0,606328
00:00,2;0,615139
00:00,2;0,623816
00:00,2;0,632331
00:00,2;0,640658
00:00,2;0,64877
00:00,2;0,65664
00:00,2;0,664244
00:00,2;0,671558
00:00,2;0,678559
00:00,2;0,685223
00:00,2;0,691531
00:00,2;0,697462
00:00,2;0,702998
00:00,2;0,70812
00:00,2;0,712814
00:00,2;0,717064
00:00,2;0,720856
00:00,2;0,72418
00:00,2;0,727025
00:00,2;0,729383
00:00,2;0,731245
00:00,2;0,732607
00:00,2;0,733466
00:00,2;0,733818
00:00,2;0,733663
00:00,2;0,733002
00:00,2;0,731838
00:00,2;0,730176
00:00,2;0,728022
00:00,2;0,725382
00:00,2;0,722266
00:00,2;0,718686
00:00,2;0,714652
00:00,2;0,71018
00:00,2;0,705284
00:00,2;0,69998
00:00,2;0,694287
00:00,2;0,688224
00:00,2;0,681811
00:00,2;0,675069
00:00,2;0,668022
00:00,2;0,660692
00:00,2;0,653104
00:00,2;0,645283
00:00,2;0,637256
00:00,2;0,629049
00:00,2;0,62069
00:00,2;0,612206
00:00,2;0,603626
00:00,2;0,594977
00:00,2;0,58629
00:00,2;0,577592
00:00,2;0,568913
00:00,2;0,560281
00:00,2;0,551726
00:00,2;0,543275
00:00,2;0,534957
00:00,2;0,5268
00:00,2;0,518829
00:00,2;0,511073
00:00,2;0,503557
00:00,2;0,496306
00:00,2;0,489344
00:00,2;0,482694
00:00,2;0,476378
00:00,2;0,470418
00:00,2;0,464834
00:00,2;0,459644
00:00,2;0,454866
00:00,2;0,450516
00:00,2;0,446608
00:00,2;0,443156
00:00,2;0,440171
00:00,2;0,437664
00:00,2;0,435644
00:00,2;0,434117
00:00,2;0,433089
00:00,2;0,432564
00:00,2;0,432544
00:00,2;0,433029
00:00,2;0,434019
00:00,2;0,435511
00:00,2;0,4375
00:00,2;0,439981
00:00,2;0,442945
00:00,2;0,446383
00:00,2;0,450286
00:00,2;0,45464
00:00,2;0,459431
00:00,2;0,464645
00:00,2;0,470266
00:00,2;0,476274
00:00,2;0,482652
00:00,2;0,489378
00:00,2;0,496431
00:00,2;0,503789
00:00,2;0,511428
00:00,2;0,519324
00:00,2;0,527451
00:00,2;0,535784
00:00,2;0,544295
00:00,2;0,552957
00:00,2;0,561742
00:00,2;0,570622
00:00,2;0,57957
00:00,2;0,588555
00:00,2;0,597549
00:00,2;0,606523
00:00,2;0,615448
00:00,2;0,624296
00:00,2;0,633038
00:00,2;0,641646
00:00,2;0,650092
00:00,2;0,658349
00:00,2;0,666391
00:00,2;0,674192
00:00,2;0,681727
00:00,2;0,688971
00:00,2;0,695901
00:00,2;0,702496
00:00,2;0,708734
00:00,2;0,714595
00:00,2;0,720061
00:00,2;0,725113
00:00,2;0,729736
00:00,2;0,733916
00:00,2;0,737638
00:00,2;0,740892
00:00,2;0,743666
00:00,2;0,745953
00:00,2;0,747744
00:00,2;0,749036
00:00,2;0,749823
00:00,2;0,750104
00:00,2;0,749878
00:00,2;0,749147
00:00,2;0,747912
00:00,2;0,746179
00:00,2;0,743953
00:00,2;0,741242
00:00,2;0,738055
00:00,2;0,734403
00:00,2;0,730298
00:00,2;0,725754
00:00,2;0,720786
00:00,2;0,715411
00:00,2;0,709646
00:00,2;0,703511
00:00,2;0,697026
00:00,2;0,690212
00:00,2;0,683092
00:00,2;0,67569
00:00,2;0,66803
00:00,2;0,660137
00:00,2;0,652038
00:00,2;0,643759
00:00,2;0,635327
00:00,2;0,62677
00:00,2;0,618117
00:00,2;0,609396
